CIK,Header,Product,Date,Amount
911147,Interest Rate Swap - Current [Member] | Accrued Liabilities [Member],Net Recognized Fair value Liabilities,Mar  31  2016,(86)
911147,Interest Rate Swap - Non-Current [Member] | Taxes Payable and Other [Member],"Derivatives, Fair Value [Line Items]",Mar  31  2016, 
911147,Interest Rate Swap - Non-Current [Member] | Taxes Payable and Other [Member],"Derivatives, Fair Value [Line Items]",Mar  31  2016, 
911147,Interest Rate Swap - Non-Current [Member] | Taxes Payable and Other [Member],Gross Amounts Offset,Mar  31  2016,0
911147,Interest Rate Swap - Non-Current [Member] | Taxes Payable and Other [Member],Gross Amounts Offset,Mar  31  2016,0
911147,Interest Rate Swap [Member],Derivatives not designated as ASC 815 hedges,Jun  30  2015,$ 289
911147,Interest Rate Swap [Member],Derivatives not designated as ASC 815 hedges,Jun  30  2015,$ 0
895126,6.25% Euro-Denominated Senior Notes Due 2017 [ Member] | Senior Notes [Member] | Cross Currency Interest Rate Contract [Member],Long-Term Debt Instrument [Line Items],Mar  31  2016, 
895126,6.25% Euro-Denominated Senior Notes Due 2017 [ Member] | Senior Notes [Member] | Cross Currency Interest Rate Contract [Member],Long-Term Debt Instrument [Line Items],Mar  31  2016, 
895126,6.25% Euro-Denominated Senior Notes Due 2017 [ Member] | Senior Notes [Member] | Cross Currency Interest Rate Contract [Member],Debt Instrument Maturity Date,Mar  31  2016,"Jan. 15,  2017"
895126,6.25% Euro-Denominated Senior Notes Due 2017 [ Member] | Senior Notes [Member] | Cross Currency Interest Rate Contract [Member],Debt Instrument Maturity Date,Mar  31  2016, 
30828,"
Interest Rate Swap [Member]",Termination date of interest rate swap,"
Jun  30  2014","Jul. 16,
				 2010"
30828,"
Interest Rate Swap [Member]",Interest expense,"
Mar  31  2014",$ 10
30828,"
Interest Rate Swap [Member]",Interest expense,"
Mar  31  2014",$ 17
1050797,Derivative Instruments Designated As Cash Flow Hedges [Member],Currency forward contracts,Sep  30  2015,"$ 133,500"
1050797,Derivative Instruments Designated As Cash Flow Hedges [Member],Currency forward contracts,Sep  30  2015,"$ 103,000"
1050797,Derivative Instruments Designated As Cash Flow Hedges [Member],Currency forward contracts,Sep  30  2015,"$ 103,000"
1050797,Derivative Instruments Designated As Cash Flow Hedges [Member],Currency forward contracts,Jun  30  2015,"$ 95,000"
1050797,Derivative Instruments Designated As Cash Flow Hedges [Member],Currency forward contracts,Jun  30  2015,"$ 103,000"
1050797,Derivative Instruments Designated As Cash Flow Hedges [Member],Currency forward contracts,Jun  30  2015,"$ 127,000"
1050797,Derivative Instruments Designated As Cash Flow Hedges [Member] | Currency Forward Contracts [Member],Currency forward contracts,"
Mar  31  2015","$ 106,500invest_DerivativeNotionalAmount/ us-gaap_DerivativeByNatureAxis= us-gaap_ForwardContractsMember/ us-gaap_HedgingDesignationAxis= us-gaap_DesignatedAsHedgingInstrumentMember"
1050797,Derivative Instruments Designated As Cash Flow Hedges [Member] | Currency Forward Contracts [Member],Currency forward contracts,"
Mar  31  2015","$ 103,000invest_DerivativeNotionalAmount/ us-gaap_DerivativeByNatureAxis= us-gaap_ForwardContractsMember/ us-gaap_HedgingDesignationAxis= us-gaap_DesignatedAsHedgingInstrumentMember"
1050797,Derivative Instruments Designated As Cash Flow Hedges [Member] | Currency Forward Contracts [Member],Currency forward contracts,"
Mar  31  2015","$ 142,500invest_DerivativeNotionalAmount/ us-gaap_DerivativeByNatureAxis= us-gaap_ForwardContractsMember/ us-gaap_HedgingDesignationAxis= us-gaap_DesignatedAsHedgingInstrumentMember"
1050797,Derivative Instruments Not Designated As Cash Flow Hedges [Member] | Currency Forward Contracts [Member],Currency forward contracts,"
Mar  31  2015","$ 75,000invest_DerivativeNotionalAmount/ us-gaap_DerivativeByNatureAxis= us-gaap_ForwardContractsMember/ us-gaap_HedgingDesignationAxis= us-gaap_NondesignatedMember"
1050797,Derivative Instruments Not Designated As Cash Flow Hedges [Member] | Currency Forward Contracts [Member],Currency forward contracts,"
Mar  31  2015","$ 128,000invest_DerivativeNotionalAmount/ us-gaap_DerivativeByNatureAxis= us-gaap_ForwardContractsMember/ us-gaap_HedgingDesignationAxis= us-gaap_NondesignatedMember"
1050797,Derivative Instruments Not Designated As Cash Flow Hedges [Member] | Currency Forward Contracts [Member],Currency forward contracts,"
Mar  31  2015","$ 36,000invest_DerivativeNotionalAmount/ us-gaap_DerivativeByNatureAxis= us-gaap_ForwardContractsMember/ us-gaap_HedgingDesignationAxis= us-gaap_NondesignatedMember"
1224608,Gain (Loss) on Investments [Member] | Interest Rate Futures [Member],Derivative [Line Items],Jun  30  2016, 
1224608,Gain (Loss) on Investments [Member] | Interest Rate Futures [Member],Derivative [Line Items],Jun  30  2016, 
1224608,Gain (Loss) on Investments [Member] | Interest Rate Futures [Member],Derivative [Line Items],Jun  30  2016, 
1224608,Gain (Loss) on Investments [Member] | Interest Rate Futures [Member],Derivative [Line Items],Jun  30  2016, 
1224608,Interest Rate Futures [Member],"Derivatives, Fair Value [Line Items]",Mar  31  2016, 
1224608,Interest Rate Futures [Member],"Derivatives, Fair Value [Line Items]",Mar  31  2016, 
1224608,Not Designated as Hedging Instrument [Member] | Interest Rate Futures [Member] | Other Invested Assets [Member],"Derivatives, Fair Value [Line Items]",Mar  31  2016, 
1224608,Not Designated as Hedging Instrument [Member] | Interest Rate Futures [Member] | Other Invested Assets [Member],"Derivatives, Fair Value [Line Items]",Mar  31  2016, 
1224608,Interest Rate Futures [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
1224608,Interest Rate Futures [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
1224608,Not Designated as Hedging Instrument [Member] | Interest Rate Futures [Member] | Other Invested Assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
1224608,Not Designated as Hedging Instrument [Member] | Interest Rate Futures [Member] | Other Invested Assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
1224608,Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
1224608,Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
1224608,Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other Invested Assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
1224608,Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other Invested Assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
1000229,Interest Rate Swap No. 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
1000229,Interest Rate Swap No. 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 1 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Sep  30  2015,0
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 1 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Sep  30  2015,0
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 3 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Sep  30  2015,0
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 3 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Sep  30  2015,0
1000229,Interest Rate Swap No. 1 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
1000229,Interest Rate Swap No. 1 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 1 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Sep  30  2015,0
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 1 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Sep  30  2015,0
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 3 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Sep  30  2015,$ 0
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 3 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Sep  30  2015,$ 0
1000229,Interest Rate Swap No. 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Jun  30  2015, 
1000229,Interest Rate Swap No. 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Jun  30  2015, 
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 1 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Jun  30  2015,0
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 1 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Jun  30  2015,0
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Jun  30  2015, 
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Jun  30  2015, 
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 3 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Jun  30  2015,0
1000229,Interest Rate Swap No. 2 [Member] | Fair Value- Inputs- Level 3 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Jun  30  2015,0
1000229,Interest Rate Swap No. 1 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Jun  30  2015, 
1000229,Interest Rate Swap No. 1 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Jun  30  2015, 
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 1 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Jun  30  2015,0
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 1 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Jun  30  2015,0
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Jun  30  2015, 
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 2 [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Jun  30  2015, 
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 3 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Jun  30  2015,$ 0
1000229,Interest Rate Swap No. 1 [Member] | Fair Value- Inputs- Level 3 [Member],"Interest Rate Derivative Liabilities, at Fair Value",Jun  30  2015,$ 0
1046257,Cumulated Translation Adjustment,Currency translation adjustment,Mar  31  2016,39
1046257,Cumulated Translation Adjustment,Currency translation adjustment,Mar  31  2016,(146)
1066104,Interest Rate Swaps [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Sep  30  2015, 
1066104,Interest Rate Swaps [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Sep  30  2015, 
1066104,Interest Rate Swaps [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Sep  30  2015, 
1066104,Interest Rate Swaps [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Sep  30  2015, 
1066104,Interest Rate Swaps [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Jun  30  2015, 
1066104,Interest Rate Swaps [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Jun  30  2015, 
1066104,Interest Rate Swaps [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Jun  30  2015, 
1066104,Interest Rate Swaps [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Jun  30  2015, 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD","AUD 4,800"
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD","3,628"
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD","AUD 1,918"
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD","1,487"
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Australian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD","CAD 2,479"
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD","1,907"
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD","CAD 4,923"
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD","4,129"
915779,U.S. Dollars/Canadian Dollars,Foreign Currency Exchange Forward Contracts:,"
Aug  01  2015 
CAD", 
